,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10
38,-6.197000594694664,2.047254984507668,-4.069454655422502,2.594412413585793,0.719351712087539,-1.5158143089792153,2.814602163138574,0.20788207531259748,2.1852625446162515,-0.7266014691486118
39,-4.924524575842083,2.2066156582217276,-3.1083337714191934,4.481894383442171,0.6869588645598727,0.4697861094669208,2.2740009064533218,-0.7254157683059058,1.224809112449863,-1.3672756263245929
40,-6.304169221916552,-0.2827525364074873,-1.6277317435561474,0.4839688526013323,0.31705189014457064,0.3356682316018878,-0.8480437676834018,-1.2433450194920295,-0.9289382026188885,-1.1509709778312676
41,-7.598863808628321,0.18693572949550444,-3.053651735203756,-3.725007704082029,0.7792115903018153,0.2913324194739507,1.580076452956228,-0.29719449126120395,-0.6947904666949271,-1.9592280476600186
42,-7.056448813751922,1.1263905756831862,-4.176051517321173,-2.9370210424855823,2.156145505531362,-2.129903319987775,0.2104143737545328,-0.5536207460871285,-1.1604256749806197,-0.4745184353936288
43,-7.807640227930707,1.9551203484682542,-4.375662281376581,-0.07747618502580812,1.9024780593813464,-2.283632188311793,0.4937096174156897,0.8363144242565704,-0.45459922508653605,-2.2123523946824872
44,-7.2963368933207295,1.313791295442081,-2.71011987645661,-1.0739184308098015,2.094925906523159,-0.30874057898975227,0.05139453969622055,-0.3660323265084165,-0.9961153405348785,-1.7043290369520114
45,-7.122698405832676,1.2732079808371068,-4.0329118975468194,2.3781318263571456,0.8970360754592284,-0.5281401475729975,-1.2957845538202193,1.7193367867805276,0.949914234659748,-0.7899416347103028
46,-6.761201211712315,-1.4220102420403042,-3.2740877449732326,-0.4233177150326373,1.9032161920976645,-2.1415262935536936,0.9177417730032732,-1.2291074813392013,-0.2394450538287905,-0.09192905755203212
47,-6.950040307869768,1.2236828154749935,-1.7061803194724137,-4.712742581607791,2.326491668710492,-2.260145446045513,3.483464499506006,-2.024530169483227,-0.2746518999476108,0.4535670629854711
48,-6.879382664131703,4.588471230308713,-0.9211245587276605,-0.6094423125014923,2.19178455740731,0.32046794734064404,0.1797295449020522,-1.3583273851169884,0.4415581915807806,-2.638554630220762
49,-6.019154842861318,7.145604673071105,0.06523626782982464,3.5623393109706476,1.1588448180859943,2.024609367167288,-2.8099610170348184,-0.6824631612362078,-0.9107071328143282,-2.9057927185500723
50,-4.890608260975579,8.234489220669436,-0.2853281337423761,5.354419816815684,1.0081937236063456,1.0326707180859234,-1.5521935855329705,-1.3634815899827284,-1.706862964755592,-2.107833463977974
51,-4.59706974302504,8.999188106444372,-1.612376763136717,5.38437348699278,2.311503785773363,0.6294662459790786,-0.5897521046191792,-1.0156795094886755,-1.71727972924372,-0.49603275748741693
52,-5.049885704853095,8.111525217607744,-1.0265095559643846,5.141168132024642,1.224715431601824,0.8427722558094916,-0.3848346760394219,-1.8436360684129385,-1.5322727825818014,-2.198976025324917
53,-6.989858163015979,5.573600503899741,-4.529064366724434,1.4199321338855484,1.2153971158310601,-3.2584444394032372,-1.6638286447529314,-1.8136945052507683,1.5216290886512644,-0.14459352350570118
54,-5.534307844858916,8.519030608462732,-3.4625850958658253,1.6351193763658245,1.627364893181227,-2.142178640107254,0.9697738051957661,-2.1823493704949986,0.5762668540268433,-0.2328404271729254
